Algorithm,Topology,Graph Type,Degree,Run #,Time (s),Qubits,Maxchain Size,Fail/No Fail
Layout Aware [No Migration],Chimera,Complete,29,3,2.948784,284,13,0
Layout Aware [No Migration],Chimera,Complete,30,0,2.377809,308,13,0
Layout Aware [No Migration],Chimera,Complete,30,1,3.055032,285,11,0
Layout Aware [No Migration],Chimera,Complete,30,2,4.27092,304,13,0
Layout Aware [No Migration],Chimera,Complete,30,3,5.452656,293,12,0
Layout Aware [No Migration],Chimera,Complete,31,0,3.185459,322,13,0
Layout Aware [No Migration],Chimera,Complete,31,1,5.750185,319,13,0
Layout Aware [No Migration],Chimera,Complete,31,2,3.122963,320,13,0
Layout Aware [No Migration],Chimera,Complete,31,3,4.760863,316,12,0
Layout Aware [No Migration],Chimera,Complete,32,0,3.369269,341,14,0
Layout Aware [No Migration],Chimera,Complete,32,1,8.169488,314,11,0
Layout Aware [No Migration],Chimera,Complete,32,2,4.79817,346,14,0
Layout Aware [No Migration],Chimera,Complete,32,3,4.392042,356,15,0
Layout Aware [No Migration],Chimera,Complete,33,0,2.402957,360,14,0
Layout Aware [No Migration],Chimera,Complete,33,1,4.453175,367,15,0
Layout Aware [No Migration],Chimera,Complete,33,2,4.000301,393,15,0
Layout Aware [No Migration],Chimera,Complete,33,3,10.492812,385,15,0
Layout Aware [No Migration],Chimera,Complete,34,0,5.220893,407,15,0
Layout Aware [No Migration],Chimera,Complete,34,1,11.775246,400,15,0
Layout Aware [No Migration],Chimera,Complete,34,2,3.224709,396,16,0
Layout Aware [No Migration],Chimera,Complete,34,3,2.809029,404,16,0
Layout Aware [No Migration],Chimera,Complete,35,0,5.88859,414,16,0
Layout Aware [No Migration],Chimera,Complete,35,1,5.998694,426,16,0
Layout Aware [No Migration],Chimera,Complete,35,2,3.180633,408,16,0
Layout Aware [No Migration],Chimera,Complete,35,3,2.97233,397,15,0
Layout Aware [No Migration],Chimera,Complete,36,0,9.601356,419,15,0
Layout Aware [No Migration],Chimera,Complete,36,1,3.798341,432,18,0
Layout Aware [No Migration],Chimera,Complete,36,2,10.956521,439,17,0
Layout Aware [No Migration],Chimera,Complete,36,3,17.671414,420,15,0
Layout Aware [No Migration],Chimera,Complete,37,0,12.308136,463,16,0
Layout Aware [No Migration],Chimera,Complete,37,1,7.599806,482,18,0
Layout Aware [No Migration],Chimera,Complete,37,2,16.964469,464,15,0
Layout Aware [No Migration],Chimera,Complete,37,3,6.489739,490,17,0
Layout Aware [No Migration],Chimera,Complete,38,0,29.782353,457,15,0
Layout Aware [No Migration],Chimera,Complete,38,1,5.526234,522,19,0
Layout Aware [No Migration],Chimera,Complete,38,2,17.061675,465,15,0
Layout Aware [No Migration],Chimera,Complete,38,3,9.005372,469,16,0
Layout Aware [No Migration],Chimera,Complete,39,0,8.69941,535,19,0
Layout Aware [No Migration],Chimera,Complete,39,1,11.021655,523,18,0
Layout Aware [No Migration],Chimera,Complete,39,2,13.446128,508,18,0
Layout Aware [No Migration],Chimera,Complete,39,3,8.092238,534,20,0
Layout Aware [No Migration],Chimera,Complete,40,0,10.374377,566,20,0
Layout Aware [No Migration],Chimera,Complete,40,1,10.296473,546,17,0
Layout Aware [No Migration],Chimera,Complete,40,2,11.030308,555,20,0
Layout Aware [No Migration],Chimera,Complete,40,3,10.933286,528,18,0
Layout Aware [No Migration],Chimera,Complete,41,0,13.371001,585,20,0
Layout Aware [No Migration],Chimera,Complete,41,1,20.721967,588,19,0
Layout Aware [No Migration],Chimera,Complete,41,2,20.273179,574,18,0
Layout Aware [No Migration],Chimera,Complete,41,3,23.77921,529,16,0
Layout Aware [No Migration],Chimera,Complete,42,0,15.873229,630,19,0
Layout Aware [No Migration],Chimera,Complete,42,1,21.381602,606,20,0
Layout Aware [No Migration],Chimera,Complete,42,2,22.652669,587,18,0
Layout Aware [No Migration],Chimera,Complete,42,3,13.716827,600,20,0
Layout Aware [No Migration],Chimera,Complete,43,0,31.144204,597,17,0
Layout Aware [No Migration],Chimera,Complete,43,1,12.008811,621,19,0
Layout Aware [No Migration],Chimera,Complete,43,2,11.794766,660,21,0
Layout Aware [No Migration],Chimera,Complete,43,3,21.460178,633,19,0
Layout Aware [No Migration],Chimera,Complete,44,0,12.050514,653,20,0
Layout Aware [No Migration],Chimera,Complete,44,1,16.80526,652,20,0
Layout Aware [No Migration],Chimera,Complete,44,2,5.889447,760,23,0
Layout Aware [No Migration],Chimera,Complete,44,3,8.918136,676,20,0
Layout Aware [No Migration],Chimera,Complete,45,0,15.898544,725,21,0
Layout Aware [No Migration],Chimera,Complete,45,1,15.857789,701,22,0
Layout Aware [No Migration],Chimera,Complete,45,2,8.440795,769,24,0
Layout Aware [No Migration],Chimera,Complete,45,3,20.212345,698,21,0
Layout Aware [No Migration],Chimera,Complete,46,0,9.063724,722,23,0
Layout Aware [No Migration],Chimera,Complete,46,1,12.599691,792,23,0
Layout Aware [No Migration],Chimera,Complete,46,2,19.867843,737,22,0
Layout Aware [No Migration],Chimera,Complete,46,3,11.947229,737,23,0
Layout Aware [No Migration],Chimera,Complete,47,0,12.317135,801,25,0
Layout Aware [No Migration],Chimera,Complete,47,1,37.077237,727,20,0
Layout Aware [No Migration],Chimera,Complete,47,2,10.638267,773,24,0
Layout Aware [No Migration],Chimera,Complete,47,3,22.29177,749,21,0
Layout Aware [No Migration],Chimera,Complete,48,0,18.850334,822,25,0
Layout Aware [No Migration],Chimera,Complete,48,1,21.631749,758,21,0
Layout Aware [No Migration],Chimera,Complete,48,2,18.751258,810,24,0
Layout Aware [No Migration],Chimera,Complete,48,3,30.690055,776,21,0
Layout Aware [No Migration],Chimera,Complete,49,0,25.303233,808,21,0
Layout Aware [No Migration],Chimera,Complete,49,1,18.228067,850,23,0
Layout Aware [No Migration],Chimera,Complete,49,2,19.312562,828,24,0
Layout Aware [No Migration],Chimera,Complete,49,3,11.929493,917,26,0
Layout Aware [No Migration],Chimera,Complete,50,0,15.261327,929,25,0
Layout Aware [No Migration],Chimera,Complete,50,1,10.030467,920,27,0
Layout Aware [No Migration],Chimera,Complete,50,2,12.037403,902,26,0
Layout Aware [No Migration],Chimera,Complete,50,3,21.237159,888,24,0
Layout Aware [No Migration],Chimera,Complete,51,0,23.837334,920,23,0
Layout Aware [No Migration],Chimera,Complete,51,1,18.244352,883,24,0
Layout Aware [No Migration],Chimera,Complete,51,2,10.541579,927,28,0
Layout Aware [No Migration],Chimera,Complete,51,3,15.074593,956,28,0
Layout Aware [No Migration],Chimera,Complete,52,0,19.470361,943,24,0
Layout Aware [No Migration],Chimera,Complete,52,1,8.392606,1026,29,0
Layout Aware [No Migration],Chimera,Complete,52,2,26.573586,939,23,0
Layout Aware [No Migration],Chimera,Complete,52,3,24.51191,955,25,0
Layout Aware [No Migration],Chimera,Complete,53,0,33.051008,953,23,0
Layout Aware [No Migration],Chimera,Complete,53,1,20.420946,995,25,0
Layout Aware [No Migration],Chimera,Complete,53,2,52.951084,914,24,0
Layout Aware [No Migration],Chimera,Complete,53,3,21.272729,1006,28,0
Layout Aware [No Migration],Chimera,Complete,54,0,17.878994,1041,26,0
Layout Aware [No Migration],Chimera,Complete,54,1,12.629946,1044,28,0
Layout Aware [No Migration],Chimera,Complete,54,2,34.545811,1050,25,0
Layout Aware [No Migration],Chimera,Complete,54,3,18.083084,1008,25,0
Layout Aware [No Migration],Chimera,Complete,55,0,9.53171,1126,31,0
Layout Aware [No Migration],Chimera,Complete,55,1,19.252489,1087,27,0
Layout Aware [No Migration],Chimera,Complete,55,2,18.174573,1110,32,0
Layout Aware [No Migration],Chimera,Complete,55,3,11.740608,1053,32,0
Layout Aware [No Migration],Chimera,Complete,56,0,20.300281,1098,29,0
Layout Aware [No Migration],Chimera,Complete,56,1,21.633186,1105,28,0
Layout Aware [No Migration],Chimera,Complete,56,2,33.335695,1045,26,0
Layout Aware [No Migration],Chimera,Complete,56,3,13.369151,1191,31,0
Layout Aware [No Migration],Chimera,Complete,57,0,9.392522,1300,32,0
Layout Aware [No Migration],Chimera,Complete,57,1,27.653306,1118,26,0
Layout Aware [No Migration],Chimera,Complete,57,2,25.201999,1082,26,0
Layout Aware [No Migration],Chimera,Complete,57,3,31.789902,1158,28,0
Layout Aware [No Migration],Chimera,Complete,58,0,13.955568,1243,29,0
Layout Aware [No Migration],Chimera,Complete,58,1,26.327771,1195,28,0
Layout Aware [No Migration],Chimera,Complete,58,2,33.496247,1147,26,0
Layout Aware [No Migration],Chimera,Complete,58,3,28.164694,1169,28,0
Layout Aware [No Migration],Chimera,Complete,59,0,13.770557,1320,31,0
Layout Aware [No Migration],Chimera,Complete,59,1,20.914381,1250,29,0
Layout Aware [No Migration],Chimera,Complete,59,2,24.241772,1226,28,0
Layout Aware [No Migration],Chimera,Complete,59,3,48.036614,1139,24,0
Layout Aware [No Migration],Chimera,Complete,60,0,21.907928,1312,30,0
Layout Aware [No Migration],Chimera,Complete,60,1,28.730621,1248,29,0
Layout Aware [No Migration],Chimera,Complete,60,2,13.994665,1378,33,0
Layout Aware [No Migration],Chimera,Complete,60,3,22.456445,1241,31,0
Minorminer,Pegasus,Complete,0,0,0,0,0,1
Minorminer,Pegasus,Complete,0,1,0,0,0,1
Minorminer,Pegasus,Complete,0,2,0,0,0,1
Minorminer,Pegasus,Complete,0,3,0,0,0,1
Minorminer,Pegasus,Complete,1,0,0,0,0,0
Minorminer,Pegasus,Complete,1,1,0,0,0,0
Minorminer,Pegasus,Complete,1,2,0,0,0,0
Minorminer,Pegasus,Complete,1,3,0,0,0,0
Minorminer,Pegasus,Complete,2,0,0,0,0,0
Minorminer,Pegasus,Complete,2,1,0,0,0,0
Minorminer,Pegasus,Complete,2,2,0,0,0,0
Minorminer,Pegasus,Complete,2,3,0,0,0,0
Minorminer,Pegasus,Complete,3,0,0.029079,3,1,0
Minorminer,Pegasus,Complete,3,1,0.027078,3,1,0
Minorminer,Pegasus,Complete,3,2,0.031683,3,1,0
Minorminer,Pegasus,Complete,3,3,0.027699,3,1,0
Minorminer,Pegasus,Complete,4,0,0.030216,4,1,0
Minorminer,Pegasus,Complete,4,1,0.030471,4,1,0
Minorminer,Pegasus,Complete,4,2,0.029939,4,1,0
Minorminer,Pegasus,Complete,4,3,0.029745,4,1,0
Minorminer,Pegasus,Complete,5,0,0.039675,6,2,0
Minorminer,Pegasus,Complete,5,1,0.036428,6,2,0
Minorminer,Pegasus,Complete,5,2,0.039118,6,2,0
Minorminer,Pegasus,Complete,5,3,0.042669,6,2,0
Minorminer,Pegasus,Complete,6,0,0.049184,8,2,0
Minorminer,Pegasus,Complete,6,1,0.039627,8,2,0
Minorminer,Pegasus,Complete,6,2,0.043364,8,2,0
Minorminer,Pegasus,Complete,6,3,0.047766,8,2,0
Minorminer,Pegasus,Complete,7,0,0.069535,13,3,0
Minorminer,Pegasus,Complete,7,1,0.051255,10,2,0
Minorminer,Pegasus,Complete,7,2,0.049335,10,2,0
Minorminer,Pegasus,Complete,7,3,0.054765,10,2,0
Minorminer,Pegasus,Complete,8,0,0.061453,12,2,0
Minorminer,Pegasus,Complete,8,1,0.061134,12,2,0
Minorminer,Pegasus,Complete,8,2,0.057855,12,2,0
Minorminer,Pegasus,Complete,8,3,0.059742,12,2,0
Minorminer,Pegasus,Complete,9,0,0.081862,14,2,0
Minorminer,Pegasus,Complete,9,1,0.075084,15,3,0
Minorminer,Pegasus,Complete,9,2,0.082765,14,2,0
Minorminer,Pegasus,Complete,9,3,0.081071,16,2,0
Minorminer,Pegasus,Complete,10,0,0.09565,18,2,0
Minorminer,Pegasus,Complete,10,1,0.080614,18,2,0
Minorminer,Pegasus,Complete,10,2,0.104034,18,2,0
Minorminer,Pegasus,Complete,10,3,0.093807,18,2,0
Minorminer,Pegasus,Complete,11,0,0.120071,20,3,0
Minorminer,Pegasus,Complete,11,1,0.154373,20,3,0
Minorminer,Pegasus,Complete,11,2,0.122508,19,3,0
Minorminer,Pegasus,Complete,11,3,0.124273,20,2,0
Minorminer,Pegasus,Complete,12,0,0.12515,24,2,0
Minorminer,Pegasus,Complete,12,1,0.156794,25,3,0
Minorminer,Pegasus,Complete,12,2,0.155433,24,3,0
Minorminer,Pegasus,Complete,12,3,0.192946,26,3,0
Minorminer,Pegasus,Complete,13,0,0.339086,27,3,0
Minorminer,Pegasus,Complete,13,1,0.227423,29,3,0
Minorminer,Pegasus,Complete,13,2,0.189125,28,3,0
Minorminer,Pegasus,Complete,13,3,0.213499,29,3,0
Minorminer,Pegasus,Complete,14,0,0.234296,32,3,0
Minorminer,Pegasus,Complete,14,1,0.213222,32,3,0
Minorminer,Pegasus,Complete,14,2,0.268819,33,3,0
Minorminer,Pegasus,Complete,14,3,0.223506,32,3,0
Minorminer,Pegasus,Complete,15,0,0.328201,35,3,0
Minorminer,Pegasus,Complete,15,1,0.51228,37,3,0
Minorminer,Pegasus,Complete,15,2,0.259029,37,3,0
Minorminer,Pegasus,Complete,15,3,0.397325,36,3,0
Minorminer,Pegasus,Complete,16,0,0.299092,40,3,0
Minorminer,Pegasus,Complete,16,1,0.544893,39,3,0
Minorminer,Pegasus,Complete,16,2,0.380706,39,3,0
Minorminer,Pegasus,Complete,16,3,0.34774,39,3,0
Minorminer,Pegasus,Complete,17,0,0.387326,45,3,0
Minorminer,Pegasus,Complete,17,1,0.384986,44,3,0
Minorminer,Pegasus,Complete,17,2,0.446219,43,3,0
Minorminer,Pegasus,Complete,17,3,0.31686,43,3,0
Minorminer,Pegasus,Complete,18,0,0.516989,46,3,0
Minorminer,Pegasus,Complete,18,1,0.638213,46,3,0
Minorminer,Pegasus,Complete,18,2,0.44311,46,3,0
Minorminer,Pegasus,Complete,18,3,0.585949,47,3,0
Minorminer,Pegasus,Complete,19,0,1.10558,49,3,0
Minorminer,Pegasus,Complete,19,1,0.734136,50,3,0
Minorminer,Pegasus,Complete,19,2,0.936274,49,3,0
Minorminer,Pegasus,Complete,19,3,1.139974,50,3,0
Minorminer,Pegasus,Complete,20,0,0.436587,57,4,0
Minorminer,Pegasus,Complete,20,1,1.025387,52,3,0
Minorminer,Pegasus,Complete,20,2,0.476397,56,3,0
Minorminer,Pegasus,Complete,20,3,1.160597,54,3,0
Minorminer,Pegasus,Complete,21,0,0.810413,62,4,0
Minorminer,Pegasus,Complete,21,1,0.856267,61,4,0
Minorminer,Pegasus,Complete,21,2,0.715745,66,4,0
Minorminer,Pegasus,Complete,21,3,1.156878,62,4,0
Minorminer,Pegasus,Complete,22,0,2.445718,64,4,0
Minorminer,Pegasus,Complete,22,1,1.354371,71,4,0
Minorminer,Pegasus,Complete,22,2,0.546055,67,4,0
Minorminer,Pegasus,Complete,22,3,0.827639,68,4,0
Minorminer,Pegasus,Complete,23,0,1.734128,78,5,0
Minorminer,Pegasus,Complete,23,1,1.282501,77,5,0
Minorminer,Pegasus,Complete,23,2,1.378544,80,5,0
Minorminer,Pegasus,Complete,23,3,1.695002,74,4,0
Minorminer,Pegasus,Complete,24,0,2.155082,84,4,0
Minorminer,Pegasus,Complete,24,1,1.843174,82,4,0
Minorminer,Pegasus,Complete,24,2,2.279529,78,4,0
Minorminer,Pegasus,Complete,24,3,1.179564,87,5,0
Minorminer,Pegasus,Complete,25,0,2.572049,88,4,0
Minorminer,Pegasus,Complete,25,1,1.81276,84,4,0
Minorminer,Pegasus,Complete,25,2,1.662492,86,4,0
Minorminer,Pegasus,Complete,25,3,2.105913,91,5,0
Minorminer,Pegasus,Complete,26,0,2.267632,97,5,0
Minorminer,Pegasus,Complete,26,1,1.690698,93,4,0
Minorminer,Pegasus,Complete,26,2,1.214466,92,5,0
Minorminer,Pegasus,Complete,26,3,2.187761,96,4,0
Minorminer,Pegasus,Complete,27,0,1.329341,101,5,0
Minorminer,Pegasus,Complete,27,1,1.913918,108,6,0
Minorminer,Pegasus,Complete,27,2,3.329436,97,4,0
Minorminer,Pegasus,Complete,27,3,1.640571,104,5,0
Minorminer,Pegasus,Complete,28,0,3.155559,108,5,0
Minorminer,Pegasus,Complete,28,1,3.894862,106,5,0
Minorminer,Pegasus,Complete,28,2,2.244846,106,5,0
Minorminer,Pegasus,Complete,28,3,1.935256,103,5,0
Minorminer,Pegasus,Complete,29,0,1.776814,121,6,0
Minorminer,Pegasus,Complete,29,1,3.282222,107,5,0
Minorminer,Pegasus,Complete,29,2,6.252709,115,5,0
Minorminer,Pegasus,Complete,29,3,2.778853,122,6,0
Minorminer,Pegasus,Complete,30,0,5.491411,120,5,0
Minorminer,Pegasus,Complete,30,1,3.115236,122,5,0
Minorminer,Pegasus,Complete,30,2,1.757097,118,5,0
Minorminer,Pegasus,Complete,30,3,2.695001,120,5,0
Minorminer,Pegasus,Complete,31,0,5.204321,125,6,0
Minorminer,Pegasus,Complete,31,1,3.21736,127,6,0
Minorminer,Pegasus,Complete,31,2,1.840878,125,5,0
Minorminer,Pegasus,Complete,31,3,3.72206,138,6,0
Minorminer,Pegasus,Complete,32,0,6.969659,139,5,0
Minorminer,Pegasus,Complete,32,1,4.157457,130,5,0
Minorminer,Pegasus,Complete,32,2,3.010169,150,7,0
Minorminer,Pegasus,Complete,32,3,3.171702,138,6,0
Minorminer,Pegasus,Complete,33,0,5.508092,144,6,0
Minorminer,Pegasus,Complete,33,1,5.591614,140,6,0
Minorminer,Pegasus,Complete,33,2,4.138181,141,5,0
Minorminer,Pegasus,Complete,33,3,6.389772,144,6,0
Minorminer,Pegasus,Complete,34,0,6.981603,157,6,0
Minorminer,Pegasus,Complete,34,1,14.600679,154,6,0
Minorminer,Pegasus,Complete,34,2,2.860753,160,6,0
Minorminer,Pegasus,Complete,34,3,13.119471,156,6,0
Minorminer,Pegasus,Complete,35,0,3.292058,160,6,0
Minorminer,Pegasus,Complete,35,1,9.468816,162,6,0
Minorminer,Pegasus,Complete,35,2,4.491512,159,6,0
Minorminer,Pegasus,Complete,35,3,5.462888,165,6,0
Minorminer,Pegasus,Complete,36,0,4.050193,172,7,0
Minorminer,Pegasus,Complete,36,1,4.965749,166,6,0
Minorminer,Pegasus,Complete,36,2,5.319669,161,6,0
Minorminer,Pegasus,Complete,36,3,4.138953,175,7,0
Minorminer,Pegasus,Complete,37,0,6.140331,183,7,0
Minorminer,Pegasus,Complete,37,1,9.837775,189,7,0
Minorminer,Pegasus,Complete,37,2,3.357482,184,7,0
Minorminer,Pegasus,Complete,37,3,7.129618,189,7,0
Minorminer,Pegasus,Complete,38,0,6.102701,200,7,0
Minorminer,Pegasus,Complete,38,1,11.755624,202,7,0
Minorminer,Pegasus,Complete,38,2,6.307543,193,7,0
Minorminer,Pegasus,Complete,38,3,3.052779,192,7,0
Minorminer,Pegasus,Complete,39,0,8.23314,206,8,0
Minorminer,Pegasus,Complete,39,1,7.463209,185,6,0
Minorminer,Pegasus,Complete,39,2,12.912176,206,7,0
Minorminer,Pegasus,Complete,39,3,6.606218,207,8,0
Minorminer,Pegasus,Complete,40,0,9.781864,214,7,0
Minorminer,Pegasus,Complete,40,1,7.058908,222,8,0
Minorminer,Pegasus,Complete,40,2,9.8421,216,7,0
Minorminer,Pegasus,Complete,40,3,7.534801,218,8,0
Minorminer,Pegasus,Complete,41,0,18.520691,227,7,0
Minorminer,Pegasus,Complete,41,1,5.187991,216,8,0
Minorminer,Pegasus,Complete,41,2,7.317607,225,8,0
Minorminer,Pegasus,Complete,41,3,8.528921,225,8,0
Minorminer,Pegasus,Complete,42,0,7.464807,228,7,0
Minorminer,Pegasus,Complete,42,1,11.85631,220,7,0
Minorminer,Pegasus,Complete,42,2,12.610499,232,7,0
Minorminer,Pegasus,Complete,42,3,17.682419,235,8,0
Minorminer,Pegasus,Complete,43,0,11.598692,248,8,0
Minorminer,Pegasus,Complete,43,1,5.189058,257,9,0
Minorminer,Pegasus,Complete,43,2,10.549722,246,8,0
Minorminer,Pegasus,Complete,43,3,10.840973,236,8,0
Minorminer,Pegasus,Complete,44,0,5.254851,251,8,0
Minorminer,Pegasus,Complete,44,1,16.25606,250,8,0
Minorminer,Pegasus,Complete,44,2,10.77547,270,9,0
Minorminer,Pegasus,Complete,44,3,14.303441,272,8,0
Minorminer,Pegasus,Complete,45,0,10.41905,269,8,0
Minorminer,Pegasus,Complete,45,1,10.954372,267,8,0
Minorminer,Pegasus,Complete,45,2,21.049183,260,8,0
Minorminer,Pegasus,Complete,45,3,12.966266,261,8,0
Minorminer,Pegasus,Complete,46,0,12.040776,305,10,0
Minorminer,Pegasus,Complete,46,1,16.484429,276,8,0
Minorminer,Pegasus,Complete,46,2,5.713817,264,9,0
Minorminer,Pegasus,Complete,46,3,12.611582,315,10,0
Minorminer,Pegasus,Complete,47,0,18.392834,304,9,0
Minorminer,Pegasus,Complete,47,1,9.856298,300,9,0
Minorminer,Pegasus,Complete,47,2,21.105238,312,9,0
Minorminer,Pegasus,Complete,47,3,8.668301,286,8,0
Minorminer,Pegasus,Complete,48,0,27.194112,328,9,0
Minorminer,Pegasus,Complete,48,1,32.324503,295,8,0
Minorminer,Pegasus,Complete,48,2,13.244818,321,9,0
Minorminer,Pegasus,Complete,48,3,18.775936,283,7,0
Minorminer,Pegasus,Complete,49,0,8.767794,303,9,0
Minorminer,Pegasus,Complete,49,1,27.861081,312,8,0
Minorminer,Pegasus,Complete,49,2,9.869591,299,8,0
Minorminer,Pegasus,Complete,49,3,17.053447,309,9,0
Minorminer,Pegasus,Complete,50,0,7.925324,327,9,0
Minorminer,Pegasus,Complete,50,1,39.086779,304,8,0
Minorminer,Pegasus,Complete,50,2,7.055926,301,10,0
Minorminer,Pegasus,Complete,50,3,23.566187,335,9,0
Minorminer,Pegasus,Complete,51,0,15.485691,360,10,0
Minorminer,Pegasus,Complete,51,1,13.948814,317,8,0
Minorminer,Pegasus,Complete,51,2,19.8881,346,9,0
Minorminer,Pegasus,Complete,51,3,8.493858,325,9,0
Minorminer,Pegasus,Complete,52,0,21.094135,371,10,0
Minorminer,Pegasus,Complete,52,1,31.667072,349,9,0
Minorminer,Pegasus,Complete,52,2,21.490556,359,10,0
Minorminer,Pegasus,Complete,52,3,10.038915,333,10,0
Minorminer,Pegasus,Complete,53,0,10.323679,366,10,0
Minorminer,Pegasus,Complete,53,1,15.117733,388,10,0
Minorminer,Pegasus,Complete,53,2,24.97722,356,9,0
Minorminer,Pegasus,Complete,53,3,10.83452,351,9,0
Minorminer,Pegasus,Complete,54,0,11.10196,360,9,0
Minorminer,Pegasus,Complete,54,1,34.447152,401,10,0
Minorminer,Pegasus,Complete,54,2,27.423548,375,9,0
Minorminer,Pegasus,Complete,54,3,22.091519,363,9,0
Minorminer,Pegasus,Complete,55,0,51.792893,401,10,0
Minorminer,Pegasus,Complete,55,1,14.244373,390,10,0
Minorminer,Pegasus,Complete,55,2,26.938442,393,10,0
Minorminer,Pegasus,Complete,55,3,45.690403,399,10,0
Minorminer,Pegasus,Complete,56,0,33.977635,376,9,0
Minorminer,Pegasus,Complete,56,1,29.114807,397,9,0
Minorminer,Pegasus,Complete,56,2,26.561366,425,10,0
Minorminer,Pegasus,Complete,56,3,39.49535,435,11,0
Minorminer,Pegasus,Complete,57,0,14.928572,427,11,0
Minorminer,Pegasus,Complete,57,1,50.289966,437,11,0
Minorminer,Pegasus,Complete,57,2,35.281618,449,12,0
Minorminer,Pegasus,Complete,57,3,24.754866,408,10,0
Minorminer,Pegasus,Complete,58,0,13.72727,398,11,0
Minorminer,Pegasus,Complete,58,1,46.182219,408,9,0
Minorminer,Pegasus,Complete,58,2,9.406982,408,11,0
Minorminer,Pegasus,Complete,58,3,34.817078,432,10,0
Minorminer,Pegasus,Complete,59,0,33.6025,474,12,0
Minorminer,Pegasus,Complete,59,1,24.37279,422,10,0
Minorminer,Pegasus,Complete,59,2,43.024841,457,11,0
Minorminer,Pegasus,Complete,59,3,29.243459,450,10,0
Minorminer,Pegasus,Complete,60,0,22.169897,508,13,0
Minorminer,Pegasus,Complete,60,1,29.56109,461,11,0
Minorminer,Pegasus,Complete,60,2,68.037216,488,11,0
Minorminer,Pegasus,Complete,60,3,22.65267,461,11,0
Layout Aware [Migration],Pegasus,Complete,0,0,0,0,0,1
Layout Aware [Migration],Pegasus,Complete,0,1,0,0,0,1
Layout Aware [Migration],Pegasus,Complete,0,2,0,0,0,1
Layout Aware [Migration],Pegasus,Complete,0,3,0,0,0,1
Layout Aware [Migration],Pegasus,Complete,1,0,0,0,0,0
Layout Aware [Migration],Pegasus,Complete,1,1,0,0,0,0
Layout Aware [Migration],Pegasus,Complete,1,2,0,0,0,0
Layout Aware [Migration],Pegasus,Complete,1,3,0,0,0,0
Layout Aware [Migration],Pegasus,Complete,2,0,0,0,0,0
Layout Aware [Migration],Pegasus,Complete,2,1,0,0,0,0
Layout Aware [Migration],Pegasus,Complete,2,2,0,0,0,0
Layout Aware [Migration],Pegasus,Complete,2,3,0,0,0,0
Layout Aware [Migration],Pegasus,Complete,3,0,0.083333,3,1,0
Layout Aware [Migration],Pegasus,Complete,3,1,0.078765,3,1,0
Layout Aware [Migration],Pegasus,Complete,3,2,0.080382,3,1,0
Layout Aware [Migration],Pegasus,Complete,3,3,0.082428,3,1,0
Layout Aware [Migration],Pegasus,Complete,4,0,0.08158,4,1,0
Layout Aware [Migration],Pegasus,Complete,4,1,0.080105,4,1,0
Layout Aware [Migration],Pegasus,Complete,4,2,0.07984,4,1,0
Layout Aware [Migration],Pegasus,Complete,4,3,0.080482,4,1,0
Layout Aware [Migration],Pegasus,Complete,5,0,0.090499,6,2,0
Layout Aware [Migration],Pegasus,Complete,5,1,0.086409,6,2,0
Layout Aware [Migration],Pegasus,Complete,5,2,0.093928,6,2,0
Layout Aware [Migration],Pegasus,Complete,5,3,0.088324,6,2,0
Layout Aware [Migration],Pegasus,Complete,6,0,0.104899,8,2,0
Layout Aware [Migration],Pegasus,Complete,6,1,0.098467,8,2,0
Layout Aware [Migration],Pegasus,Complete,6,2,0.205307,8,2,0
Layout Aware [Migration],Pegasus,Complete,6,3,0.105953,8,2,0
Layout Aware [Migration],Pegasus,Complete,7,0,0.11667,10,2,0
Layout Aware [Migration],Pegasus,Complete,7,1,0.10621,10,2,0
Layout Aware [Migration],Pegasus,Complete,7,2,0.103603,10,2,0
Layout Aware [Migration],Pegasus,Complete,7,3,0.10722,10,2,0
Layout Aware [Migration],Pegasus,Complete,8,0,0.125046,12,2,0
Layout Aware [Migration],Pegasus,Complete,8,1,0.120891,12,2,0
Layout Aware [Migration],Pegasus,Complete,8,2,0.12377,12,2,0
Layout Aware [Migration],Pegasus,Complete,8,3,0.127863,12,2,0
Layout Aware [Migration],Pegasus,Complete,9,0,0.133335,14,2,0
Layout Aware [Migration],Pegasus,Complete,9,1,0.15437,15,3,0
Layout Aware [Migration],Pegasus,Complete,9,2,0.149253,14,2,0
Layout Aware [Migration],Pegasus,Complete,9,3,0.146073,14,2,0
Layout Aware [Migration],Pegasus,Complete,10,0,0.1813,19,3,0
Layout Aware [Migration],Pegasus,Complete,10,1,0.181721,17,3,0
Layout Aware [Migration],Pegasus,Complete,10,2,0.190772,16,2,0
Layout Aware [Migration],Pegasus,Complete,10,3,0.18301,18,3,0
Layout Aware [Migration],Pegasus,Complete,11,0,0.212691,22,3,0
Layout Aware [Migration],Pegasus,Complete,11,1,0.220595,20,2,0
Layout Aware [Migration],Pegasus,Complete,11,2,0.212627,20,2,0
Layout Aware [Migration],Pegasus,Complete,11,3,0.199319,20,2,0
Layout Aware [Migration],Pegasus,Complete,12,0,0.319276,24,3,0
Layout Aware [Migration],Pegasus,Complete,12,1,0.32625,23,3,0
Layout Aware [Migration],Pegasus,Complete,12,2,0.348312,24,3,0
Layout Aware [Migration],Pegasus,Complete,12,3,0.297777,26,3,0
Layout Aware [Migration],Pegasus,Complete,13,0,0.323772,28,3,0
